carat,color,clarity,depth,table,price,x,y,z
1.22,I,SI1,61.7,57,5602,6.91,6.86,4.25
1.21,J,VS1,61.8,56.2,5604,6.78,6.86,4.2
1.27,J,VS2,61.6,56.1,5606,6.94,7,4.29
1.29,J,SI1,61.6,58,5607,6.96,6.99,4.3
1.03,E,SI1,62,53,5608,6.47,6.5,4.02
1.2,H,SI2,61,57,5610,6.84,6.9,4.19
1.1,G,SI1,61.6,56,5610,6.59,6.68,4.09
1.2,H,SI2,62.6,58,5613,6.74,6.81,4.24
1.06,F,SI1,62.2,57,5613,6.52,6.5,4.05
1.16,D,SI2,62.5,56,5615,6.7,6.8,4.23
1,E,SI1,62.7,57,5622,6.39,6.49,4.04
1,G,SI1,61,57,5622,6.47,6.44,3.94
1.21,H,SI2,62.6,56,5624,6.84,6.77,4.26
1.21,I,SI1,62.4,57,5624,6.84,6.78,4.25
1.08,H,VS2,61.8,56,5625,6.59,6.55,4.06
1.15,I,VS1,62.1,55,5626,6.76,6.67,4.18
1.04,F,SI1,62.9,54,5626,6.49,6.46,4.07
1,E,SI1,60.1,62,5629,6.46,6.48,3.89
1.53,H,SI2,59.6,57,5631,7.46,7.38,4.42
1.11,H,VS2,64,58,5632,6.52,6.46,4.16
1.2,I,VS2,62.5,56,5634,6.77,6.74,4.22
1.15,F,SI2,60.6,58,5635,6.75,6.79,4.1
1.1,H,SI1,62.2,55,5636,6.66,6.62,4.13
1.24,I,VS2,62.4,57,5638,6.82,6.9,4.28
1,D,SI1,62.8,55,5639,6.3,6.38,3.98
0.87,F,VS1,62,55,5640,6.1,6.13,3.79
1.23,H,SI2,61.4,54,5641,6.95,6.94,4.26
1.26,I,SI1,62.4,56,5645,6.93,6.85,4.3
1.29,J,VS2,60.9,58,5646,7.05,7,4.28
1.01,F,SI1,62.3,58,5646,6.35,6.42,3.98
1.11,D,SI2,61.6,55,5648,6.66,6.62,4.09
1.22,J,VS1,61.5,55,5649,6.86,6.87,4.22
1.14,D,SI2,61.4,56,5650,6.77,6.69,4.13
1.14,G,SI1,62.2,56,5650,6.69,6.66,4.15
1.06,I,VS1,61.2,57,5651,6.59,6.56,4.03
1.21,J,VS2,62.1,57,5653,6.81,6.82,4.23
1.03,D,SI1,62.4,57,5653,6.47,6.44,4.03
1.03,G,SI1,60.8,57,5653,6.52,6.47,3.95
1.06,F,SI1,62.1,57,5655,6.51,6.53,4.05
1.2,I,SI1,61.5,60,5655,6.85,6.8,4.2
1.02,E,SI1,62.2,57,5655,6.45,6.41,4
0.9,D,SI1,62.4,55,5656,6.15,6.19,3.85
1,F,SI1,63,56,5656,6.41,6.38,4.03
1.18,H,SI2,62.2,56,5657,6.74,6.76,4.2
1.08,G,VS2,62.1,57,5661,6.57,6.54,4.07
1.01,F,VS2,61,56,5662,6.44,6.4,3.94
1.04,F,SI1,61.4,56,5663,6.52,6.58,4.02
1.01,H,SI1,61.3,57,5664,6.44,6.46,3.95
1.01,H,SI1,61.2,56,5664,6.44,6.47,3.95
1.09,F,SI1,62,56,5665,6.56,6.61,4.08
1.02,H,VS2,62.4,57,5666,6.4,6.35,3.98
1.02,H,VS2,60.4,57,5666,6.58,6.54,3.96
0.96,F,VS1,61.2,56,5666,6.38,6.34,3.89
1.06,H,VS2,60.5,57,5669,6.63,6.6,4
1.25,H,SI2,62.7,56,5670,6.92,6.87,4.32
1.35,H,SI2,60,57,5670,7.19,7.15,4.3
1.14,G,SI2,61.5,55,5675,6.78,6.71,4.15
1.28,H,SI2,61.8,57,5676,7,6.97,4.32
1.29,J,VS1,62,57,5676,6.92,6.98,4.31
1.02,H,VS2,62,55,5683,6.47,6.44,4
1.24,H,VS2,61.4,57,5683,6.92,6.88,4.24
1.03,G,SI1,62.2,59,5684,6.41,6.45,4
1.11,H,SI1,62.6,57,5688,6.64,6.59,4.14
1.19,I,SI1,62.3,55,5690,6.8,6.82,4.24
1.27,I,SI1,62.4,56,5690,6.95,6.9,4.32
1.21,H,SI2,62.1,55,5692,6.87,6.82,4.25
1.1,F,VS2,58.6,57,5692,6.82,6.8,3.99
1.2,I,SI1,62.3,53,5694,6.8,6.85,4.25
1.01,D,SI1,62.1,56,5694,6.36,6.43,3.97
1.16,G,SI2,61.6,55,5695,6.74,6.77,4.16
1.5,I,I1,61.3,57,5695,7.39,7.36,4.52
1.05,I,VS2,60.3,57,5697,6.57,6.63,3.98
1.06,I,SI1,61.8,55,5697,6.54,6.57,4.04
1.01,G,SI1,62.6,56,5698,6.37,6.41,4
1.07,H,VS2,63.6,59,5698,6.46,6.42,4.09
1.2,I,VS2,63.2,59,5699,6.73,6.68,4.24
1.02,E,SI1,61.9,55,5702,6.46,6.49,4.01
1.06,I,VS1,61.1,56,5702,6.59,6.61,4.03
1.05,D,SI2,62.1,58,5702,6.49,6.52,4.04
1.01,D,SI1,62,55,5702,6.39,6.45,3.98
1.22,H,SI2,61.1,57,5703,6.9,5.92,4.22
1.22,H,SI2,61.7,56,5703,6.83,6.91,4.24
1.07,E,SI2,61.5,56,5704,6.61,6.58,4.06
1.05,H,SI1,60.8,56,5704,6.62,6.58,4.01
1.25,H,SI2,61.2,57,5706,6.89,6.93,4.23
1.21,J,VS2,62.5,57,5707,6.79,6.74,4.23
0.26,G,VVS1,62.8,54,605,4.07,4.09,2.56
0.26,G,VVS1,62.4,56,605,4.11,4.14,2.57
0.38,J,VS1,62.2,55.7,605,4.63,4.65,2.89
0.41,G,SI2,61.3,56,605,4.78,4.81,2.94
0.26,G,IF,62.2,55,605,4.09,4.13,2.55
0.26,G,IF,62.5,57,605,4.06,4.1,2.55
0.32,I,VS1,62.1,57,605,4.42,4.37,2.73
0.32,I,VS1,62.3,56,605,4.4,4.37,2.73
0.3,F,VS2,61.1,56,605,4.31,4.33,2.64
0.3,F,VS2,60.4,56,605,4.34,4.37,2.63
0.3,H,VVS2,62.6,55,605,4.25,4.28,2.67
0.3,F,VS2,61.8,57,605,4.31,4.33,2.67
0.3,H,VVS2,61.2,57,605,4.31,4.32,2.64
0.3,F,VS2,62.5,55,605,4.27,4.31,2.68
0.3,G,VS1,62.6,57,605,4.27,4.29,2.68
1.03,E,SI1,62,53,5710,6.5,6.47,4.02
1.2,H,SI2,61.6,57,5712,6.84,6.79,4.2
1.2,H,SI2,61,57,5712,6.9,6.84,4.19
1.24,I,SI1,61.3,56,5714,6.9,6.93,4.24
1.22,G,SI2,59.6,56,5714,7.05,7.02,4.19
1.23,F,SI2,62.8,57,5715,6.74,6.86,4.27
1.19,E,SI2,60.2,57,5717,6.84,6.87,4.13
0.91,D,SI1,60.6,56,5717,6.27,6.3,3.81
1.28,I,SI2,62.5,59,5719,6.88,6.95,4.32
1.32,I,SI2,61.7,55,5721,7.07,7.03,4.35
1.2,G,SI2,61.1,57,5722,6.83,6.86,4.18
1.2,J,VS1,61,57,5722,6.81,6.89,4.18
1.05,H,VS2,61.7,57,5728,6.52,6.55,4.03
1.3,J,SI1,61.5,55,5728,7.03,7.06,4.33
0.99,F,SI1,62.8,57,5728,6.3,6.38,3.98
1,E,SI1,62.2,53.9,5728,6.4,6.5,4
1,E,SI1,62.8,54.2,5728,6.32,6.4,4.01
1.09,H,VS2,61.5,54,5732,6.64,6.65,4.09
1.2,I,VS2,62.3,57,5736,6.74,6.8,4.22
1.17,G,SI2,62.6,55,5743,6.74,6.78,4.23
1.08,H,VS2,61.9,54,5745,6.61,6.64,4.1
1.34,J,VS1,62,57,5748,7.04,7.12,4.39
1.06,I,VS2,61.6,57,5748,6.53,6.58,4.04
1.07,I,SI1,61.5,57,5748,6.57,6.59,4.05
1.01,E,SI1,59.8,60,5751,6.56,6.48,3.9
1.17,H,SI1,62.1,54,5751,6.83,6.77,4.22
0.81,E,VVS1,62.5,54,5752,5.95,5.98,3.73
1,D,SI1,62.7,56,5755,6.39,6.43,4.02
1.08,H,SI1,60.6,59,5756,6.61,6.65,4.02
0.92,H,IF,62.5,55,5758,6.25,6.3,3.92
1.06,F,SI1,62.1,57,5758,6.53,6.51,4.05
1.13,G,SI1,61.8,55,5759,6.71,6.75,4.16
1.22,I,VS2,59.5,57,5761,6.91,6.97,4.13
1.27,F,SI1,61.8,57,5761,6.96,6.89,4.28
1.35,F,SI2,62.9,56,5761,7.05,7.03,4.43
1.23,J,VS2,61.7,57,5763,6.87,6.8,4.22
1.2,I,SI1,60.3,56,5763,6.87,6.97,4.17
1.14,H,SI1,62.2,54,5763,6.69,6.74,4.18
1.2,I,VS1,59.3,57,5765,6.95,7.04,4.15
1.38,J,SI2,61,56,5765,7.22,7.26,4.42
1.2,G,VS1,61.7,56,5766,6.84,6.77,4.2
1.56,J,SI2,62.1,55,5766,7.45,7.41,4.62
1.07,D,SI1,61.8,55,5767,6.54,6.59,4.06
0.96,F,VS1,61.2,56,5767,6.34,6.38,3.89
1.02,I,VVS2,62.1,54,5767,6.47,6.51,4.03
1.23,H,SI1,63,55,5768,6.78,6.72,4.27
1.09,F,SI1,62,56,5768,6.61,6.56,4.08
1.29,J,VS2,62.1,59,5771,6.92,6.96,4.31
1.02,F,SI1,62.3,56,5773,6.41,6.44,4
1.22,H,VS1,62.7,55,5773,6.82,6.73,4.25
1,D,SI1,60.6,56,5775,6.5,6.54,3.95
1,D,SI1,60.5,57,5775,6.48,6.52,3.93
1.01,H,VS1,62.6,57,5777,6.37,6.4,4
1.34,I,SI2,61.3,55,5778,7.16,7.12,4.38
0.92,D,SI1,62.3,56,5779,6.2,6.23,3.87
1.29,J,VS1,62,57,5779,6.98,6.92,4.31
1.08,H,VS1,61.9,57,5791,6.58,6.64,4.09
1.26,G,VS2,61.5,57,5792,6.94,6.89,4.25
1.16,D,SI2,62.1,54,5793,6.74,6.79,4.2
0.91,G,VS1,62.1,57,5795,6.17,6.2,3.84
1.28,J,VS2,62.8,57,5795,6.93,6.87,4.33
1.04,F,SI1,60.9,56,5795,6.61,6.56,4.01
1.38,I,SI2,61.8,57,5796,7.14,7.1,4.4
1.24,H,SI2,62,56,5797,6.87,6.9,4.27
1.24,I,SI1,62.1,56,5797,6.84,6.88,4.26
1,F,SI2,62.4,57,5798,6.37,6.42,3.99
1.06,E,SI1,61.6,56,5798,6.55,6.59,4.05
1.03,D,SI1,61.2,55,5804,6.51,6.57,4
1.03,D,SI1,61.6,55,5804,6.49,6.53,4.01
1.03,D,SI1,61,57,5804,6.48,6.53,3.97
1,D,SI1,61.9,57,5804,6.39,6.41,3.96
1.16,D,SI1,62,56,5805,6.73,6.76,4.18
1.04,H,VS2,60.7,56,5805,6.56,6.61,4
0.92,F,VS2,61.2,56,5805,6.25,6.3,3.84
1.02,E,SI1,61.9,55,5806,6.49,6.46,4.01
1.22,I,SI1,60.2,58,5807,6.96,6.9,4.17
1.22,I,SI1,60.2,57,5807,6.99,6.93,4.19
1.22,H,SI2,61.1,57,5807,6.9,5.92,4.22
1.22,H,SI2,61.7,56,5807,6.91,6.83,4.24
1.22,I,SI1,62.6,57,5807,6.8,6.77,4.25
1.32,J,VS1,62.5,57,5808,7,7.04,4.39
1.25,H,SI2,61.2,57,5810,6.93,6.89,4.23
1.01,D,SI1,61.4,59,5812,6.4,6.44,3.94
1.13,I,VS1,61.6,54,5813,6.72,6.74,4.15
1.21,H,SI2,62,54.5,5814,6.81,6.87,4.25
1.02,G,VS2,62.6,57,5816,6.41,6.43,4.02
1.02,G,VS2,62,57,5816,6.38,6.46,3.98
1.09,F,SI1,62,56,5816,6.56,6.61,4.08
1.09,F,SI1,62,56,5816,6.59,6.61,4.09
0.3,H,VVS2,61.3,57,605,4.31,4.33,2.65
0.3,F,VS2,62.7,57,605,4.27,4.31,2.69
0.3,H,VVS2,61.5,56,605,4.33,4.35,2.67
0.3,G,VS1,61.8,54,605,4.29,4.32,2.66
0.3,H,VVS2,62.2,57,605,4.26,4.29,2.66
0.3,H,VVS2,61.7,54,605,4.31,4.34,2.67
0.3,F,VS2,61.8,56,605,4.3,4.31,2.66
0.3,H,VVS2,61.5,57,605,4.31,4.34,2.66
1.12,H,SI1,60.9,57,5818,6.7,6.73,4.09
1.07,H,VS2,62,57,5820,6.55,6.58,4.07
1.23,I,SI2,61.8,55,5820,6.87,6.91,4.26
1.31,I,SI2,61,59,5820,7.05,7.01,4.29
1.2,H,SI1,61.7,55,5822,6.86,6.82,4.22
1.19,E,SI2,60.2,57,5822,6.87,6.84,4.13
1,G,VS2,62.3,56,5824,6.38,6.36,3.97
1.2,G,SI2,61.1,57,5826,6.86,6.83,4.18
0.9,F,VS2,60.8,57,5828,6.22,6.24,3.79
1.01,H,SI2,59.1,59,5828,6.58,6.61,3.9
1.13,D,SI1,61.8,56,5829,6.68,6.74,4.15
1.14,H,VS2,61.6,56,5831,6.68,6.72,4.13
1.37,J,VS2,63,57,5831,7.11,7.05,4.46
1.01,D,SI1,62,57,5832,6.37,6.44,3.97
1.2,H,VS2,63,56,5833,6.74,6.65,4.22
1.05,H,VS2,61.7,57,5833,6.55,6.52,4.03
1.06,F,SI1,61.9,57,5834,6.57,6.54,4.06
1.03,D,SI2,60.7,58,5836,6.51,6.53,3.96
1.17,F,SI1,62.2,56,5837,6.71,6.73,4.18
1.03,E,SI1,60.3,55,5837,6.62,6.57,3.98
1.12,H,SI1,61.8,56,5838,6.67,6.69,4.13
1.08,H,VS2,62.1,56,5839,6.59,6.56,4.08
1.02,E,SI1,62.2,54.7,5840,6.44,6.47,4.01
0.74,D,VVS2,61.4,56,5841,5.82,5.87,3.58
1.17,D,SI2,62.7,57,5842,6.7,6.72,4.21
1.05,F,SI1,61.3,54,5842,6.58,6.61,4.04
1,F,VS2,62,55,5844,6.43,6.48,4
1.08,H,VS2,61.9,54,5850,6.64,6.61,4.1
1.33,J,VS1,61.3,57,5852,7.08,7.11,4.35
1.16,H,SI1,60,60,5852,6.87,6.84,4.11
1.11,H,SI1,61.6,56,5854,6.69,6.73,4.07
1.01,I,VS2,62.5,56,5855,6.38,6.41,4
1.23,I,SI1,62,57,5855,6.91,6.87,4.27
1.33,J,SI1,62.4,54,5857,7.04,7.07,4.4
1.14,H,SI1,60.4,57,5861,6.78,6.83,4.11
1.35,J,VS2,61.4,57,5862,7.1,7.13,4.37
1.12,H,SI1,62.8,55,5863,6.66,6.61,4.17
1.14,I,VS1,61.7,53,5863,6.75,6.77,4.17
1.1,I,VS1,62.3,55,5864,6.64,6.6,4.12
1.24,J,VS1,61.6,57,5866,6.89,6.93,4.26
1.24,I,SI2,61.8,58,5866,6.85,6.9,4.25
1.08,H,SI1,60,58,5867,6.69,6.66,4.01
1.1,G,SI1,62.2,56.6,5868,6.56,6.6,4.09
1.07,D,SI1,61.8,55,5872,6.59,6.54,4.06
1.06,E,SI1,58.8,57,5877,6.71,6.66,3.93
0.93,G,IF,62.2,58,5879,6.25,6.22,3.88
0.95,E,VS1,61.5,57,5879,6.3,6.28,3.87
1.25,H,SI2,62.8,55,5880,6.87,6.82,4.3
1.2,I,VS2,61.5,57,5880,6.8,6.75,4.17
1,D,SI1,60.6,56,5880,6.54,6.5,3.95
1,D,SI1,62.2,56,5880,6.38,6.35,3.96
1,E,SI1,61.6,55,5880,6.45,6.43,3.97
1,D,SI1,60.5,57,5880,6.52,6.48,3.93
1.01,H,VS1,62.6,57,5882,6.4,6.37,4
1.21,H,VS2,62.2,55,5882,6.84,6.79,4.24
1.21,H,VS2,62.8,55,5882,6.79,6.74,4.25
1.04,F,SI1,61.3,56,5882,6.55,6.5,4
1.2,I,VS2,62.5,56,5884,6.66,6.74,4.19
1.27,J,VS1,61.4,59,5885,6.95,6.97,4.27
1.13,H,VS2,62,57,5885,6.7,6.66,4.14
0.92,H,VVS1,62.1,54,5886,6.26,6.23,3.88
1,G,VS2,62.3,56,5887,6.37,6.41,3.98
1,G,VS2,62.3,56,5887,6.43,6.32,3.97
1.28,G,SI2,61.4,57,5888,6.96,6.99,4.28
1.1,H,VS2,61.3,56,5888,6.64,6.67,4.08
1.06,H,VS2,62.5,57,5889,6.49,6.47,4.05
1.24,F,SI2,61.7,57,5889,6.95,6.88,4.27
1.23,H,SI1,63,56,5889,6.83,6.79,4.29
1.15,D,SI2,61.7,57,5891,6.72,6.76,4.16
1.17,I,VS1,61.5,57,5892,6.74,6.79,4.16
1.23,F,SI2,62.3,58,5894,6.8,6.84,4.25
0.9,D,VS2,63,57,5897,6.14,6.09,3.85
1.16,D,SI2,62.1,54,5898,6.79,6.74,4.2
1.21,H,VS1,62,57,5902,6.79,6.75,4.19
1.24,H,SI2,62,56,5902,6.9,6.87,4.27
1.24,I,SI1,62.1,56,5902,6.88,6.84,4.26
1.09,I,VS2,61.8,57,5904,6.55,6.59,4.06
0.9,H,VS1,60.4,57,5907,6.27,6.29,3.79
1.16,G,SI1,61.8,55,5908,6.75,6.78,4.18
1.07,F,SI1,60.6,57,5909,6.62,6.67,1.07
1.13,H,SI1,61.9,60,5911,6.63,6.65,4.11
1.16,D,SI1,62,56,5911,6.76,6.73,4.18
1.05,D,SI1,61.7,56,5914,6.53,6.59,4.05
1.05,D,SI1,62.8,57,5914,6.46,6.48,4.06
1,F,VVS2,61.3,56,5914,6.44,6.41,3.94
1.2,I,VS2,62.1,57,5914,6.78,6.71,4.19
1.02,G,VS2,62.6,58,5915,6.43,6.39,4.01
1.02,G,VS2,62.6,57,5922,6.43,6.41,4.02
1.09,F,SI1,62,56,5922,6.61,6.59,4.09
1.09,F,SI1,62,56,5922,6.61,6.56,4.08
1.27,J,VS2,62.9,54,5925,6.87,6.9,4.33
1.29,H,SI2,62.1,57,5926,6.95,6.93,4.31
1,F,VS2,62.1,57,5929,6.34,6.38,3.95
1,D,SI1,59.9,56,5929,6.51,6.54,3.91
0.3,F,VS2,62.3,57,605,4.3,4.33,2.69
0.3,G,VS1,61.4,55,605,4.31,4.36,2.66
0.3,G,VS1,61.5,57,605,4.31,4.34,2.66
0.3,F,VS2,60.7,57,605,4.29,4.34,2.62
0.3,G,VS1,61.8,55,605,4.31,4.33,2.67
0.3,H,VVS2,60.4,56,605,4.32,4.36,2.62
0.3,F,VS2,61.6,57,605,4.28,4.32,2.65
0.3,F,VS2,61.3,55,605,4.3,4.32,2.64
0.3,G,VS1,62.3,56,605,4.29,4.32,2.68
0.3,F,VS2,60.7,56,605,4.32,4.34,2.63
0.3,G,VS1,62.5,57,605,4.29,4.32,2.69
0.3,G,VS1,62.2,55,605,4.28,4.31,2.67
0.3,H,VVS2,61.6,55,605,4.3,4.34,2.66
1.15,I,VS1,61.3,56,5930,6.74,6.76,4.14
1.05,I,VVS2,61.8,53,5932,6.56,6.57,4.06
1.25,H,SI2,62.2,55.4,5932,6.89,6.94,4.29
1.01,F,SI1,61.7,56,5932,6.45,6.48,3.99
1.09,E,SI1,61.1,55,5935,6.66,6.7,4.08
1,E,SI1,62.9,56,5935,6.33,6.38,4
1.01,H,VS2,61.7,56,5936,6.45,6.47,3.98
1.13,D,SI1,61.8,56,5936,6.74,6.68,4.15
1.21,H,SI1,62,56,5936,6.86,6.81,4.24
1.26,G,SI2,60.9,55,5937,7,7.05,4.28
1.19,F,SI1,62.1,56,5937,6.81,6.84,4.24
1.24,H,SI2,59.5,61,5937,6.98,7.03,4.17
1.14,H,VS2,61.6,56,5937,6.72,6.68,4.13
1.14,H,VS2,61.7,57,5937,6.73,6.68,4.14
1.23,H,SI1,62.3,57,5938,6.85,6.89,4.28
1.11,E,SI2,61.4,58,5938,6.63,6.66,4.08
1,E,SI1,61.7,55,5938,6.44,6.49,3.99
1.01,D,SI1,62,57,5939,6.44,6.37,3.97
1.01,D,SI1,60.8,56,5939,6.54,6.48,3.96
1.17,F,SI1,62.2,56,5944,6.73,6.71,4.18
1.06,D,SI1,62.7,54,5946,6.52,6.55,4.1
1.01,G,VS2,62.4,56,5946,6.42,6.39,4
0.99,F,VS1,61,55,5947,6.46,6.52,3.96
1.21,H,SI1,62.4,56,5948,6.85,6.8,4.26
1.17,D,SI2,62.7,57,5949,6.72,6.7,4.21
1.23,H,SI2,60.6,57,5951,6.98,6.94,4.22
1.04,D,SI1,61.7,57,5952,6.55,6.51,4.03
1.22,I,VS2,62.5,57,5960,6.83,6.9,4.29
1.11,E,SI2,60.6,56,5962,6.76,6.78,4.1
1.3,H,VS1,62.2,57,5962,7.01,6.98,4.35
1.2,E,SI2,62.5,55,5964,6.77,6.84,4.25
1,G,VS2,62.6,57,5967,6.47,6.4,4.03
1.35,J,VS2,61.4,57,5969,7.13,7.1,4.37
1.38,J,SI2,62.6,56,5969,7.05,7.16,4.45
1.21,H,SI1,61.2,57,5973,6.86,6.93,4.22
1.01,E,SI1,62.2,57,5973,6.41,6.35,3.97
1.03,F,SI1,62,56,5974,6.47,6.5,4.02
1.25,J,VVS2,61.1,57,5975,6.91,6.94,4.23
1.24,I,SI1,61.1,60,5976,6.94,6.91,4.23
1.24,I,SI1,62.4,57,5976,6.89,6.87,4.29
0.9,G,VVS1,62.8,56,5978,6.12,6.18,3.86
1.25,J,VVS2,62.1,56,5980,6.81,6.84,4.24
1.07,F,SI1,62.7,56,5982,6.47,6.53,4.08
0.95,E,VS1,61.5,57,5983,6.28,6.3,3.87
1.22,H,SI1,61.9,56,5985,6.86,6.83,4.24
0.92,G,VS2,62,57,5989,6.21,6.24,3.86
1.15,H,VS2,62.6,57,5989,6.75,6.69,4.21
1.16,E,SI2,61.9,55,5991,6.71,6.77,4.17
0.93,E,SI1,61.9,56,5992,6.24,6.27,3.87
1.05,H,VS2,61.4,55,5993,6.53,6.57,4.02
1.04,H,VS2,61.8,55,5994,6.51,6.52,4.03
1.54,I,SI2,61.4,55,5994,7.52,7.43,4.59
1.01,G,VS2,61.7,57,5995,6.48,6.45,3.99
1.28,G,SI2,61.4,57,5995,6.99,6.96,4.28
1.21,F,SI2,61.8,57,5996,6.82,6.87,4.23
1.2,G,SI1,60.5,56,5996,6.84,6.87,4.15
1.33,J,SI1,62.5,56,5996,7.05,6.99,4.39
1.26,H,SI2,61,56,5998,6.99,6.95,4.25
1.01,G,VS2,61.8,56,5999,6.42,6.45,3.98
0.8,D,VVS2,61.9,56,6004,5.91,5.95,3.67
1.23,G,SI2,58.8,60,6005,7.01,7.08,4.14
1.2,E,SI2,61.3,56,6006,6.85,6.88,4.21
1.34,J,VS1,62,57,6010,7.12,7.04,4.39
1.04,G,VS2,62.5,57,6012,6.45,6.54,4.06
1.22,I,SI1,61.7,57,6012,6.85,6.82,4.22
1.17,I,VS1,62.2,53,6013,6.78,6.81,4.23
1.18,H,SI1,61.4,55,6013,6.84,6.78,4.18
1.23,J,VS2,61.2,57,6015,6.93,6.88,4.23
1.21,G,SI2,62,56,6017,6.83,6.81,4.23
0.9,E,VS2,62.3,57,6018,6.16,6.19,3.85
1.01,G,VS2,60.8,59,6019,6.52,6.5,3.96
1.01,G,VS2,62.5,57,6019,6.43,6.4,4.01
1.01,G,VS2,59.7,57,6024,6.49,6.44,3.86
1.21,H,SI1,62.6,53,6025,6.87,6.8,4.28
1.21,G,VS1,62.5,57,6025,6.77,6.7,4.21
1.01,G,VS2,63,57,6027,6.42,6.35,4.02
1.25,H,SI2,61.6,55,6030,6.89,6.94,4.26
1.16,H,SI1,62.2,54,6036,6.72,6.75,4.19
0.99,F,SI1,62.1,58,6038,6.33,6.4,3.95
1.01,F,SI1,62.7,54,6039,6.38,6.44,4.02
1.02,D,SI1,61.2,56,6040,6.51,6.56,4
1.07,G,VS2,62.2,57,6040,6.55,6.5,4.06
1,E,VS2,62,55,6043,6.42,6.38,3.97
1.09,E,SI1,61.1,55,6043,6.7,6.66,4.08
1.03,F,SI1,61.3,57,6044,6.47,6.53,3.98
1.13,H,VS2,62,57,6045,6.61,6.69,4.12
1.27,G,SI2,61.8,56,6045,6.96,6.93,4.29
1.26,G,SI2,60.9,55,6046,7.05,7,4.28
1.23,H,SI1,62.3,57,6046,6.89,6.85,4.28
1,E,VS2,61.9,56,6048,6.45,6.4,3.98
1.35,J,VS1,62.3,54,6048,7.17,7.06,4.43
0.3,G,VS1,61.7,57,605,4.3,4.32,2.66
0.3,F,VS2,62,54,605,4.31,4.34,2.68
0.3,F,VS2,61.9,55,605,4.31,4.32,2.67
0.3,H,VVS2,61.1,55,605,4.32,4.36,2.65
0.3,G,VS1,61.9,56,605,4.29,4.34,2.67
0.3,F,VS2,62,55,605,4.31,4.33,2.68
0.3,G,VS1,62,54,605,4.3,4.35,2.68
0.3,H,VVS2,62.1,56,605,4.28,4.32,2.67
0.3,F,VS2,61.4,57,605,4.34,4.36,2.67
0.3,G,VS1,59.9,56,605,4.37,4.41,2.63
0.3,G,VS1,61.4,57,605,4.29,4.34,2.65
0.3,F,VS2,61.6,57,605,4.3,4.33,2.66
1.07,F,SI1,62.3,53,6049,6.57,6.59,4.1
1.22,J,VS2,61,55,6052,6.92,6.96,4.23
1.06,D,SI1,62.7,54,6055,6.55,6.52,4.1
1.03,F,SI1,61.3,56,6059,6.51,6.55,4
1.12,I,VS1,60.9,57,6060,6.7,6.73,4.09
1.06,I,VS1,61.8,56,6060,6.5,6.57,4.05
1.07,E,SI2,62.5,57,6060,6.56,6.5,4.08
1.22,I,SI1,61.7,55.2,6062,6.84,6.9,4.24
1.02,H,VS2,61.8,55,6065,6.48,6.51,4.01
1.11,G,SI1,60.8,57,6065,6.83,6.77,4.14
1.01,G,VS1,62.4,56,6066,6.37,6.42,3.99
1.25,I,SI1,59.6,59,6066,7.01,7.09,4.2
1.21,H,SI1,61.1,57,6069,6.83,6.91,4.2
1.06,I,VVS2,62.2,55,6069,6.51,6.55,4.06
1.42,I,VS2,62.9,57,6069,7.21,7.07,4.49
1.14,D,SI1,60.9,56,6070,6.75,6.81,4.13
1,D,SI1,62.7,57,6073,6.34,6.38,3.99
1.13,H,SI1,61.5,56,6075,6.69,6.71,4.12
1.18,H,SI1,61.6,55.5,6076,6.77,6.85,4.19
1.24,I,VS2,62,55,6076,6.9,6.87,4.27
1.11,I,VS1,61,57,6077,6.68,6.72,4.09
1.08,D,SI1,61.8,56,6078,6.62,6.69,4.11
1.34,H,VS2,61.2,56,6078,7.09,7.05,4.33
1.07,H,VS1,62.3,55,6082,6.59,6.54,4.09
1.16,H,SI1,61.8,54,6084,6.74,6.81,4.19
1.25,J,VVS2,61.1,57,6084,6.94,6.91,4.23
1.12,F,SI1,61.6,56,6087,6.66,6.72,4.12
1.23,H,SI2,62.1,55.9,6088,6.82,6.85,4.24
1.52,J,SI2,62.7,56,6089,7.28,7.2,4.54
1.11,I,SI1,61.7,57,6090,6.61,6.64,4.09
1.37,J,SI2,62.2,55,6091,7.07,7.11,4.41
1.14,H,VS2,62.6,56,6095,6.68,6.65,4.17
1.54,H,SI2,61.8,57,6095,7.43,7.35,4.57
1.24,H,SI1,62.5,56,6095,6.92,6.88,4.31
1.44,G,I1,63.2,55,6096,7.21,7.18,4.54
1.01,D,SI1,63,57,6097,6.43,6.34,4.02
1.29,I,SI2,61.9,57,6097,6.99,7.04,4.34
1.29,J,SI1,61.5,57,6097,7,7.06,4.32
1.21,H,SI2,61.1,56,6098,6.92,6.87,4.21
1.23,J,VS1,62.2,55,6100,6.83,6.86,4.26
1.01,G,VS2,61.7,57,6104,6.48,6.45,3.99
1.21,F,SI2,61.8,57,6105,6.87,6.82,4.23
1.15,H,SI1,62.4,54,6106,6.71,6.76,4.2
1.01,G,VS2,62.4,56,6108,6.41,6.37,3.99
1.01,G,VS2,61.8,56,6108,6.45,6.42,3.98
1.01,G,VS2,62.7,56,6108,6.43,6.39,4.02
1.01,G,VS2,61.9,55,6108,6.49,6.46,4.01
1.12,H,VS2,61.8,55,6110,6.64,6.7,4.12
1.24,F,SI2,61.7,57,6111,6.91,6.86,4.25
1.04,D,SI1,61.9,57,6112,6.51,6.54,4.04
