carat,color,clarity,depth,table,price,x,y,z
1.07,G,SI1,63,55,5091,6.55,6.47,4.1
1.07,G,SI1,61,58,5091,6.66,6.59,4.04
1.11,F,SI1,60.4,61,5091,6.72,6.65,4.04
1.33,I,SI2,59.7,59,5094,7.21,7.15,4.29
1,D,SI1,61.4,58,5096,6.4,6.34,3.91
1.01,F,SI2,62.2,59,5096,6.41,6.38,3.98
1.3,H,SI2,61.3,58,5096,6.99,6.95,4.27
1,H,VS2,61.3,61,5096,6.44,6.38,3.93
1.21,J,VS2,61.9,59,5096,6.84,6.77,4.21
1,D,SI1,62.2,58,5096,6.28,6.23,3.89
1.2,I,SI1,61.4,57,5098,6.87,6.8,4.2
1.09,G,VS2,62.1,57,5098,6.6,6.55,4.08
1.02,H,VS2,61.8,58,5100,6.49,6.43,3.99
1.13,H,SI1,62.3,58,5101,6.67,6.68,4.16
1.03,E,SI1,61.3,60,5101,6.53,6.51,4
0.91,E,VS1,60.6,58,5101,6.32,6.25,3.81
1.04,H,VVS1,60.4,58,5102,6.58,6.53,3.96
1.11,H,SI1,62.1,58,5102,6.6,6.57,4.09
1.36,H,SI2,60.1,56,5103,7.23,7.18,4.38
1.03,I,VS1,60.4,59,5104,6.57,6.51,3.95
1.03,G,SI1,60.5,60,5105,6.52,6.48,3.93
1.03,H,SI1,59.2,60,5105,6.62,6.58,3.91
1.12,D,SI2,58.2,60,5107,6.9,6.81,3.99
1.26,J,VS2,62.5,58,5107,6.92,6.9,4.32
1.2,J,VS1,59.1,61,5107,7,6.94,4.12
1.08,H,VS1,62.5,60,5111,6.55,6.51,4.08
1.06,G,SI1,62.2,57,5113,6.53,6.47,4.04
1.06,G,SI1,61.5,59,5113,6.57,6.53,4.03
1.26,J,SI1,61.7,58,5114,6.91,6.99,4.29
0.9,E,VS1,62.1,59,5116,6.15,6.09,3.8
1.12,I,VS2,61.9,58,5119,6.68,6.63,4.12
1.01,H,VS2,62.1,57,5120,6.45,6.39,3.99
1.15,I,VS2,62.6,56,5120,6.74,6.67,4.2
1.15,F,SI2,61.1,57,5120,6.82,6.77,4.15
1.27,J,SI1,61.8,58,5121,6.97,6.91,4.29
1.15,I,SI2,61.3,57.3,5123,6.71,6.78,4.13
1.07,H,SI1,60,60,5123,6.65,6.61,3.98
1.07,H,SI1,61.5,57,5123,6.63,6.55,4.05
1.07,H,SI1,60.4,59,5123,6.65,6.62,4.01
1.09,E,SI2,60.9,59,5127,6.75,6.61,4.07
1.09,E,SI2,61.4,58,5127,6.67,6.63,4.08
1.24,J,VS2,62,58,5128,6.87,6.91,4.27
1.03,H,SI1,62.5,59,5129,6.46,6.41,4.02
1.01,G,VS2,61.2,59,5131,6.43,6.37,3.92
1.13,D,SI2,60.9,59,5133,6.65,6.72,4.07
1.11,D,SI2,61.3,60,5134,6.6,6.54,4.03
1.05,D,SI2,58.9,58,5134,6.74,6.67,3.95
1.03,H,SI1,59.5,58,5134,6.64,6.58,3.93
1.11,D,SI2,59.9,57,5134,6.74,6.72,4.03
1.14,F,SI1,62.5,59,5135,6.65,6.67,4.16
1.16,D,SI2,62.5,60,5136,6.7,6.64,4.17
1.08,D,SI2,62.1,58,5138,6.62,6.59,4.1
1.01,G,SI1,62.3,59,5139,6.38,6.3,3.95
1.15,H,SI1,60.9,57,5139,6.8,6.72,4.12
1,H,VS2,59.7,59,5139,6.57,6.52,3.91
1.05,H,SI1,60.2,62,5139,6.57,6.52,3.94
1.14,G,SI2,60.9,56,5139,6.8,6.73,4.12
1.21,H,SI2,60.6,56,5140,6.92,6.84,4.17
1.3,J,SI2,61.1,61,5140,7,6.95,4.26
1.2,I,SI2,62.7,58,5141,6.82,6.76,4.26
1.06,F,SI1,61,58,5142,6.6,6.65,4.04
1.06,F,SI1,62.1,58,5142,6.5,6.52,4.04
1.01,H,VS1,61.6,57,5147,6.47,6.38,3.96
1.01,D,SI1,59.8,54,5147,6.6,6.5,3.93
1.01,D,SI1,59.2,61,5147,6.4,6.34,3.77
1.01,D,SI1,58.1,61,5147,6.66,6.59,3.85
1.14,I,VS1,60.3,57,5148,6.83,6.81,4.11
1.09,H,SI1,60.5,60,5149,6.72,6.67,4.05
1.26,I,SI2,60.1,59,5151,7,6.91,4.18
1,F,SI1,59.8,59,5151,6.55,6.49,3.9
1,F,SI1,61.8,58,5151,6.44,6.37,3.96
1,F,SI1,62.5,59,5152,6.39,6.34,3.98
1.06,H,VS2,61.1,59,5152,6.58,6.51,4
1,F,SI1,62.1,59,5152,6.39,6.36,3.96
1.11,E,SI2,62.6,59,5152,6.71,6.65,4.18
1,G,SI1,60.5,61,5152,6.51,6.45,3.92
0.34,G,VS2,61.8,58,596,4.47,4.5,2.77
0.34,G,VS2,61.6,60,596,4.47,4.49,2.76
0.34,G,VS2,60.2,58,596,4.52,4.55,2.73
0.34,H,VS1,62.2,58,596,4.43,4.48,2.77
0.34,H,VS1,62.1,58,596,4.46,4.49,2.78
0.34,G,VS2,61.6,58,596,4.45,4.51,2.76
0.34,I,VVS2,61.5,60,596,4.45,4.49,2.75
1.04,D,SI2,59.8,58,5154,6.61,6.56,3.94
1.04,H,SI1,61.6,58,5154,6.53,6.48,4.01
1,G,SI1,61.9,62,5154,6.22,6.18,3.84
1.2,G,SI1,62.2,58,5154,6.8,6.7,4.2
1.25,J,VS1,60.9,59,5156,6.9,6.92,4.21
1.37,J,SI2,60.7,60,5156,7.19,7.07,4.33
1.62,J,SI2,61.8,59,5157,7.48,7.44,4.61
1.44,E,I1,61.1,62,5161,7.23,7.15,4.39
1.05,H,SI1,59.3,58,5161,6.65,6.61,3.93
1.28,H,SI2,62.5,62,5161,6.89,6.84,4.3
1.09,D,SI2,61.2,60,5164,6.6,6.64,4.05
1.16,F,SI2,62.1,59,5164,6.76,6.71,4.18
1.16,F,SI2,62.4,59,5164,6.72,6.64,4.17
1.22,I,SI2,62.9,56,5165,6.84,6.79,4.29
1.1,D,SI1,60.4,59,5166,6.66,6.69,4.03
1.01,H,VS2,59.1,58,5166,6.58,6.59,3.89
1.01,H,VS2,61.6,59,5166,6.45,6.47,3.98
1.01,H,VS2,61.6,59,5166,6.39,6.41,3.94
1.01,H,VS2,61.3,59,5166,6.41,6.45,3.94
1.25,J,SI1,62,58,5166,6.9,6.88,4.27
1.25,I,SI2,60.5,58,5166,7,6.96,4.22
1.05,H,VS2,62.3,57,5166,6.49,6.45,4.03
0.91,G,VVS2,61.8,58,5167,6.24,6.16,3.83
0.91,D,VS2,62,58,5167,6.2,6.15,3.83
1.35,G,SI2,60.5,60,5167,7.16,7.11,4.32
0.91,E,VS1,61.9,59,5167,6.23,6.17,3.84
1.02,G,SI1,61.7,58,5169,6.47,6.37,3.96
1,H,VS1,61.8,61,5169,6.4,6.31,3.93
1.25,J,VS2,62,59,5170,6.87,6.9,4.27
1.08,H,SI1,62.6,58,5171,6.56,6.53,4.1
1.02,H,VS2,61.9,57,5171,6.5,6.4,3.99
1.26,J,VS2,62,60,5173,7,6.86,4.3
1.2,H,SI2,62.4,61,5174,6.81,6.78,4.24
1,D,VS2,62.9,57,5174,6.37,6.32,3.99
1.2,H,VVS2,60,60,5174,6.86,6.78,4.09
1,E,SI1,61.1,60,5174,6.47,6.42,3.94
1.1,E,SI2,61.7,59,5174,6.64,6.59,4.08
1.31,E,SI2,61.2,60,5176,7.02,6.93,4.27
1.3,J,SI1,61.5,58,5176,7.02,6.97,4.3
1.07,G,VS2,59.8,58,5177,6.67,6.63,3.98
1.13,E,SI1,60.8,58,5179,6.77,6.71,4.1
1.04,H,SI1,60.7,58,5179,6.55,6.53,3.97
1.18,E,SI2,62.5,60,5181,6.74,6.7,4.2
1.12,G,SI1,59.5,62,5181,6.81,6.76,4.04
1.02,E,SI1,62.6,58,5183,6.44,6.47,4.05
1.02,E,SI1,61.5,58,5183,6.46,6.51,3.99
1.06,G,SI1,62.7,56,5183,6.55,6.46,4.08
1.23,H,SI1,62.1,58,5183,6.85,6.78,4.23
1.21,I,SI2,62.7,55,5184,6.84,6.79,4.27
1.21,G,SI2,59.1,55,5184,7.04,6.98,4.14
1.09,D,SI2,60.3,60,5186,6.68,6.61,4.01
1.01,H,VS2,61,61,5190,6.47,6.39,3.92
1.18,G,SI2,61.4,58,5190,6.82,6.77,4.17
1.18,G,SI2,62.5,54,5190,6.81,6.78,4.25
1.15,H,VS2,60.2,58,5191,6.86,6.8,4.11
1.22,H,SI2,61.6,59,5192,6.82,6.75,4.18
1.15,E,SI2,61.7,59,5193,6.7,6.66,4.12
1.13,H,SI1,62.3,58,5194,6.68,6.67,4.16
1,F,SI1,62.3,59,5197,6.37,6.43,3.99
1,F,SI1,61.2,58,5197,6.4,6.44,3.93
1,F,SI1,60.3,58,5197,6.43,6.47,3.89
1,F,SI1,60.7,60,5197,6.36,6.4,3.87
1,F,SI1,61.6,60,5197,6.31,6.41,3.9
1,F,SI1,62.7,59,5197,6.36,6.4,4
1,F,SI1,62.6,60,5197,6.3,6.32,3.95
1.02,D,SI2,59.7,60,5198,6.58,6.55,3.92
1.01,H,VS1,62.7,58,5199,6.37,6.39,4
1.01,F,SI1,62.6,58,5202,6.37,6.32,3.97
1.01,F,SI1,61.7,58,5202,6.44,6.39,3.96
2.06,J,I1,61.2,58,5203,8.1,8.07,4.95
1.01,H,SI1,61.8,59,5204,6.38,6.33,3.93
1.01,G,SI1,60,58,5204,6.54,6.5,3.91
1.06,H,VS2,60.8,59,5205,6.55,6.58,3.99
1.01,D,SI2,59.3,59,5206,6.57,6.54,3.89
1.26,I,SI2,60.1,59,5207,7.03,6.99,4.21
1.26,J,SI1,61.7,58,5207,6.99,6.91,4.29
1,H,VS2,59.3,61,5208,6.47,6.45,3.83
1.24,I,SI1,62.9,60,5208,6.8,6.74,4.26
1.23,J,VS1,60.1,60,5209,6.9,6.95,4.16
1.01,D,SI1,61.7,59,5210,6.4,6.43,3.96
1.33,H,SI2,61.9,58,5214,7.07,7.01,4.36
1.02,H,VS2,62.5,60,5217,6.38,6.43,4
1.02,H,VS2,61.2,58,5217,6.47,6.5,3.97
1.21,H,SI2,61.9,55,5218,6.84,6.79,4.22
1.21,H,SI2,61.9,55,5218,6.84,6.79,4.22
1.21,H,SI2,60.9,61,5218,6.88,6.82,4.17
1.21,I,SI1,62.8,57,5218,6.74,6.67,4.21
1.09,H,SI1,61.6,57,5219,6.63,6.59,4.07
1.09,H,SI1,62.4,59,5219,6.53,6.48,4.06
1.13,E,SI2,60.4,59,5220,6.7,6.75,4.06
1,F,SI1,62.3,59,5221,6.44,6.36,3.99
1.04,G,SI1,62.7,59,5223,6.47,6.41,4.04
1.01,E,SI1,59,59,5226,6.6,6.56,3.88
1.22,I,SI2,62.5,58,5226,6.8,6.76,4.24
1.22,G,SI2,61.6,62,5226,6.79,6.75,4.17
1.02,G,SI1,58.9,59,5226,6.59,6.55,3.87
1.01,E,SI1,60.5,62,5226,6.5,6.46,3.92
1.01,E,SI1,62.8,60,5226,6.39,6.38,4.01
1.05,H,SI1,61.3,58,5228,6.52,6.47,3.98
1.14,F,SI1,62.5,59,5228,6.67,6.65,4.16
0.91,E,VS1,62.9,56,5228,6.21,6.13,3.88
1.01,G,SI1,60.2,59,5232,6.54,6.49,3.92
1.22,I,SI1,62.3,58,5233,6.77,6.81,4.23
1.12,G,SI1,60.1,58,5233,6.78,6.83,4.09
1.12,D,SI2,60.5,59,5233,6.72,6.76,4.08
1.06,H,VS1,60,58,5236,6.65,6.61,3.98
1.06,F,SI1,61,58,5236,6.65,6.6,4.04
1.07,H,SI1,59.2,61,5237,6.67,6.65,3.94
1.09,E,SI1,62.7,58,5237,6.6,6.55,4.12
1.02,H,VS2,61.8,58,5241,6.49,6.43,3.99
1,G,VS2,62.3,58,5242,6.35,6.29,3.94
1,G,VS2,62.1,58,5242,6.43,6.39,3.98
1,G,VS2,60.8,58,5242,6.44,6.4,3.9
0.9,E,VS1,60.1,56,5242,6.38,6.3,3.81
1,G,VS1,61.9,60,5242,6.39,6.31,3.93
1.3,I,VS2,60.3,60,5242,7.01,6.99,4.22
1.21,F,SI2,58.9,60,5243,6.81,6.74,3.99
1.06,H,VS1,62.1,60,5247,6.52,6.5,4.04
1.01,F,SI1,59.8,60,5249,6.53,6.57,3.92
1.01,F,SI1,62.2,59,5249,6.36,6.41,3.97
1.27,I,SI2,61.4,59,5249,6.98,6.94,4.27
1.03,G,SI1,58.4,58,5249,6.66,6.62,3.88
1.02,G,VS2,61.5,59,5250,6.4,6.45,3.95
1.2,G,SI2,59.9,59,5250,6.92,6.98,4.16
1.08,H,VS2,62.1,58,5250,6.63,6.51,4.08
1.25,I,SI1,62.5,59,5250,6.89,6.81,4.28
1.08,H,VS2,62.4,58,5250,6.56,6.49,4.07
1.02,G,SI1,61.1,58,5255,6.52,6.48,3.97
1.02,D,SI2,60.2,58,5257,6.56,6.53,3.94
1.09,D,SI2,61.2,60,5258,6.64,6.6,4.05
0.91,G,VVS2,61.8,58,5259,6.16,6.24,3.83
0.91,D,VS2,62,58,5259,6.15,6.2,3.83
1.01,H,VS2,61.9,57,5260,6.42,6.35,3.95
1.01,H,VS2,61.6,59,5260,6.41,6.39,3.94
1.01,H,VS2,61.3,59,5260,6.45,6.41,3.94
1.01,H,VS2,60.6,60,5260,6.51,6.49,3.94
1.25,J,VS2,62,59,5264,6.9,6.87,4.27
1.24,J,VS2,61.8,57.6,5265,6.84,6.88,4.24
1.21,J,SI1,62.2,57,5266,6.84,6.76,4.23
1.12,H,SI1,62.2,60,5266,6.59,6.65,4.12
1.12,H,SI1,61.6,59,5266,6.63,6.67,4.1
1.1,H,SI1,62,58,5267,6.68,6.6,4.12
1.2,E,SI2,58.2,59,5268,6.98,6.9,4.04
1.5,J,SI2,62.6,56,5268,7.24,7.11,4.51
1.23,I,SI2,62.4,58,5269,6.86,6.82,4.27
1.23,I,SI2,62.5,60,5269,6.82,6.75,4.24
1.14,G,SI1,63,59,5273,6.68,6.62,4.19
1.01,G,SI1,62.9,61,5273,6.35,6.33,3.99
1.21,I,SI1,61.8,59,5276,6.85,6.81,4.22
1.69,J,I1,60.2,61,5277,7.79,7.7,4.66
1.24,H,SI2,60.4,59,5277,6.99,6.92,4.2
1.02,E,SI1,61.5,58,5278,6.51,6.46,3.99
1.2,G,SI2,59.2,60,5278,6.92,6.9,4.09
1.02,E,SI1,62.6,58,5278,6.47,6.44,4.05
1.01,E,SI1,61.8,60,5279,6.36,6.4,3.94
1.13,D,SI2,62,58,5280,6.64,6.68,4.13
1.2,H,SI2,62.5,58,5280,6.76,6.81,4.24
1.2,H,SI2,62.3,58,5280,6.76,6.81,4.23
1.11,G,SI1,60.1,60,5281,6.73,6.68,4.03
1.31,I,SI1,62,58,5282,7.01,6.98,4.34
1.23,D,SI2,58.9,58,5283,6.99,6.97,4.11
1.04,F,SI1,59.8,59,5284,6.61,6.56,3.94
1.37,J,SI2,61.9,59,5284,7.1,7.05,4.38
1.11,F,SI2,62.2,57,5284,6.67,6.61,4.13
1.21,H,SI2,60,60,5285,6.96,6.91,4.16
1.21,I,SI1,62,56,5285,6.89,6.83,4.25
1,D,SI2,60.9,59,5286,6.46,6.41,3.92
1.09,F,SI1,60.9,59,5287,6.59,6.64,4.03
1.09,F,SI1,62.7,58,5287,6.51,6.56,4.1
1.33,F,SI2,60.7,62,5288,7.12,7.07,4.31
1.01,G,VS2,60.9,55,5288,6.5,6.48,3.95
1.01,F,SI1,62.9,59,5288,6.38,6.31,3.99
1.28,J,SI1,61.9,56,5290,7.13,7,4.37
1.14,I,VS1,62.3,59,5291,6.69,6.64,4.15
1.12,H,SI1,62,56,5291,6.68,6.61,4.12
1.12,H,SI1,61.9,59,5291,6.66,6.52,4.08
1,F,SI1,58.6,58,5292,6.56,6.52,3.83
1,G,SI1,62.2,58,5292,6.45,6.37,3.99
1,G,SI1,62.7,59,5292,6.36,6.31,3.97
1,F,SI1,60.5,56,5292,6.48,6.45,3.91
1.04,D,SI2,62.4,56,5292,6.5,6.45,4.04
1.26,I,SI1,60.5,62,5292,6.97,6.92,4.2
1,F,SI1,62.6,60,5292,6.32,6.3,3.95
1,F,SI1,61.6,60,5292,6.41,6.31,3.9
1,F,SI1,62.3,59,5292,6.43,6.37,3.99
1,F,SI1,60.3,58,5292,6.47,6.43,3.89
1,F,SI1,61.6,61,5292,6.37,6.3,3.9
1,F,SI1,60.7,60,5292,6.4,6.36,3.87
1,F,SI1,62.7,59,5292,6.4,6.36,4
1,F,SI1,61.2,58,5292,6.44,6.4,3.93
1.25,I,SI1,59.7,59,5293,6.97,7.03,4.18
1.01,H,VS1,61.2,61,5294,6.44,6.41,3.93
1.01,H,VS1,61.2,61,5294,6.44,6.41,3.93
1.01,H,VS1,62.7,58,5294,6.39,6.37,4
1,E,SI1,60.5,59,5299,6.4,6.45,3.89
1.25,J,VS2,62.2,59,5299,6.86,6.88,4.27
1.04,F,SI1,62.2,60,5300,6.48,6.44,4.02
1.02,F,SI1,62.3,58,5301,6.38,6.46,4
1.01,E,SI1,59.5,60,5301,6.54,6.46,3.87
1.01,H,VS2,61.5,59,5303,6.48,6.49,3.99
1.23,J,VS1,60.1,60,5304,6.95,6.9,4.16
1.01,D,SI1,58.3,58,5305,6.65,6.59,3.86
1.24,H,VS2,62.8,57,5305,6.83,6.79,4.28
1.09,I,VS2,60.1,59,5306,6.74,6.67,4.03
1.66,I,SI2,60,59,5310,7.63,7.56,4.56
1.36,J,SI2,62.6,58,5310,7.12,7,4.42
1.04,H,SI1,60.7,62,5311,6.57,6.51,3.97
1.01,E,SI1,62,61,5311,6.42,6.38,3.97
0.26,E,VVS1,61.7,59,599,4.1,4.14,2.54
0.26,E,VVS1,62.3,60,599,4.07,4.09,2.54
0.26,E,VVS1,61.8,58,599,4.11,4.14,2.55
1.24,D,SI2,61,59,5311,6.93,6.97,4.24
1.02,H,VS2,61.2,58,5312,6.5,6.47,3.97
1.02,H,VS2,62.5,56,5312,6.45,6.42,4.02
0.9,E,VS2,62.6,60,5312,6.15,6.08,3.83
0.9,E,VS2,59.5,58,5312,6.33,6.28,3.75
1.02,H,VS2,62.5,60,5312,6.43,6.38,4
1.11,H,SI1,62.8,61,5315,6.63,6.56,4.14
1.11,H,SI1,61.5,59,5315,6.69,6.64,4.1
1.13,I,VS1,62.2,58,5316,6.68,6.63,4.14
1.13,I,VS1,61.7,54,5316,6.74,6.71,4.15
1.13,E,SI2,60.4,59,5316,6.75,6.7,4.06
1.33,G,SI2,59.2,62,5318,7.22,7.16,4.26
1.25,H,SI1,59.4,62,5320,7.07,7,4.18
1,H,VS2,62.6,59,5320,6.37,6.31,3.97
1,E,SI1,59.7,57,5322,6.56,6.48,3.89
1,G,VS2,60.8,60,5322,6.39,6.33,3.87
1.05,H,VS2,61.1,58,5323,6.57,6.53,4
1.21,H,SI2,62.7,59,5324,6.75,6.78,4.24
1.14,G,SI1,62.2,58,5326,6.64,6.7,4.15
1.07,H,VS2,62.1,59,5327,6.52,6.56,4.06
1.51,J,SI2,59.7,62,5327,7.46,7.42,4.44
1.12,D,SI2,61.2,60,5329,6.67,6.63,4.07
1.12,G,SI1,59.8,58,5329,6.79,6.76,4.05
1.03,F,VS2,60.5,59,5330,6.6,6.52,3.97
1.25,I,VS1,59.4,60,5331,7.1,7.03,4.2
1.2,F,SI2,62.5,59,5332,6.74,6.68,4.2
1.09,H,SI1,59.8,60,5335,6.72,6.66,4
1.13,H,SI1,61.4,59,5338,6.73,6.68,4.12
1.04,H,VS2,59.6,58,5344,6.63,6.55,3.93
1.01,F,SI1,62.3,58,5345,6.44,6.41,4
1.01,F,SI1,59.8,60,5345,6.57,6.53,3.92
1.01,F,SI1,62.2,59,5345,6.41,6.36,3.97
1.01,F,SI1,60.6,59,5345,6.52,6.49,3.94
1.02,G,VS2,61.5,59,5346,6.45,6.4,3.95
1.11,G,VS2,61,59,5346,6.7,6.67,4.08
1,F,VS2,61.3,59,5347,6.39,6.35,3.9
1.05,D,SI1,61.6,61,5351,6.55,6.5,4.02
1.5,J,SI2,61.3,59,5351,7.38,7.33,4.51
1.21,I,SI1,61.6,58,5353,6.89,6.84,4.23
1.02,H,VS2,62.4,58,5356,6.39,6.43,4
0.92,E,VS1,60.9,61,5358,6.25,6.22,3.8
1.12,H,SI1,62.2,60,5363,6.65,6.59,4.12
1.12,H,SI1,61.6,59,5363,6.67,6.63,4.1
1.03,H,VS2,63,59,5364,6.47,6.36,4.04
1.03,H,VS2,60.9,58,5364,6.55,6.48,3.97
1.03,H,VS2,61.6,61,5364,6.51,6.44,3.99
1.03,H,VS2,62.6,56,5364,6.43,6.38,4.01
1.01,E,SI1,58.2,59,5366,6.59,6.54,3.82
1.17,F,SI1,61.9,60,5366,6.72,6.66,4.14
1.16,G,SI1,63,58,5366,6.7,6.66,4.21
1.22,I,SI1,62.1,59,5368,6.8,6.86,4.24
1.22,I,SI1,61.2,59,5368,6.86,6.9,4.21
1.02,F,SI1,61.4,58,5369,6.48,6.41,3.96
1.05,H,VS2,62.7,59,5370,6.43,6.49,4.05
1.37,J,VS1,60,62,5370,7.24,7.21,4.33
1.23,H,SI2,61.2,57,5373,6.89,6.86,4.21
1.2,I,VVS2,63,60,5376,6.71,6.63,4.2
1.13,D,SI2,62,58,5376,6.68,6.64,4.13
1.13,G,SI1,60.9,60,5376,6.76,6.67,4.09
1.2,H,SI2,62.2,58,5376,6.79,6.74,4.21
1.28,H,SI2,60.2,60,5376,6.97,6.93,4.31
1.2,H,SI2,62.5,58,5376,6.81,6.76,4.24
1.2,H,SI2,62.3,58,5376,6.81,6.76,4.23
1.2,H,SI2,62,58,5376,6.91,6.76,4.24
1.24,D,SI2,59.9,59,5382,7.01,6.95,4.18
1.09,F,SI1,60.9,59,5384,6.64,6.59,4.03
1.15,G,SI1,63,59,5384,6.68,6.63,4.19
1.09,F,SI1,62.7,58,5384,6.56,6.51,4.1
1.21,F,SI2,61.5,61,5387,6.82,6.77,4.18
1,H,VS1,61.5,57,5387,6.44,6.37,3.94
1,H,VS1,60.7,59,5387,6.44,6.4,3.9
1,D,SI1,61.5,60,5390,6.34,6.38,3.91
1.25,I,SI1,59.7,59,5390,7.03,6.97,4.18
1.06,D,SI2,62.5,56,5393,6.61,6.47,4.09
1.11,H,VS2,60.9,57,5395,6.77,6.69,4.1
1.11,H,VS2,62,59,5395,6.66,6.59,4.11
1.25,J,VS2,62.2,59,5396,6.88,6.86,4.27
1,E,SI1,60.5,59,5396,6.45,6.4,3.89
1,E,SI1,61.7,58,5396,6.42,6.35,3.94
1.26,I,SI2,62.2,58,5398,6.98,6.92,4.32
1.02,F,SI1,62.3,58,5398,6.46,6.38,4
1.01,H,VS2,61.5,59,5400,6.49,6.48,3.99
1.05,E,SI2,60.3,61,5400,6.62,6.57,3.98
1.09,G,SI1,60.2,60,5402,6.7,6.66,4.02
1,H,VS2,62.4,59,5404,6.75,6.72,4.2
1.22,I,VS2,60.1,58,5405,6.92,7,4.18
1.21,G,SI2,62.7,59,5405,6.74,6.66,4.2
1.02,G,VS2,62.7,58,5407,6.44,6.36,4.01
0.26,H,VVS1,62.5,58,600,4.11,4.08,2.56
0.26,H,VVS2,62.4,58,600,4.07,4.04,2.53
0.26,H,VVS1,59.8,59,600,4.17,4.12,2.48
0.41,I,SI2,60.6,59,600,4.84,4.8,2.92
0.38,J,VS1,62.1,60,600,4.6,4.64,2.87
0.36,F,SI1,61.1,59,600,4.58,4.62,2.81
0.36,F,SI1,61.1,59,600,4.55,4.59,2.79
0.36,F,SI1,62.3,59,600,4.5,4.56,2.82
0.36,F,SI1,61.5,58,600,4.54,4.6,2.81
0.36,F,SI1,61.6,60,600,4.54,4.61,2.82
1.11,G,SI1,62.7,57,5408,6.62,6.5,4.11
1.11,G,SI1,62.3,58,5408,6.61,6.52,4.09
1.5,F,I1,60.6,62,5410,7.24,7.22,4.38
1.03,D,SI1,60.5,61,5410,6.47,6.43,3.9
1.13,H,SI1,62.1,58,5410,6.7,6.66,4.15
1,F,SI1,60.6,62,5410,6.43,6.4,3.89
1.23,I,SI1,62.5,59,5412,6.8,6.84,4.26
1.23,J,VS1,62.7,58,5412,6.79,6.82,4.27
1.26,D,SI2,61.9,58,5412,6.88,6.81,4.24
1.01,H,VS1,61.1,58,5416,6.45,6.48,3.95
1.04,H,VS2,62.7,61,5416,6.48,6.44,4.05
1.29,H,SI2,61,57,5418,7.13,6.95,4.31
1.08,D,SI1,61.6,56,5419,6.64,6.57,4.07
1.46,G,SI2,62.8,52,5421,7.31,7.27,4.58
1.3,G,SI2,61.8,57,5421,7.02,6.94,4.32
1.21,H,SI2,62.6,61,5421,6.75,6.7,4.21
1.21,I,SI1,59.3,59,5421,6.98,6.95,4.13
1.21,I,SI1,62.1,56,5421,6.92,6.76,4.25
1.07,H,VS2,62.1,59,5424,6.56,6.52,4.06
1.14,G,SI1,62.7,58,5424,6.68,6.63,4.17
1.02,H,VS2,61.7,58,5426,6.45,6.41,3.97
1.27,F,SI2,61,61,5428,7.01,6.95,4.26
1.02,E,SI1,62.8,58,5429,6.45,6.39,4.03
1.21,G,SI2,60.3,58,5430,6.9,6.96,4.18
1.01,E,SI1,62.4,59,5430,6.38,6.35,3.97
1.01,E,VS2,62.3,59,5430,6.38,6.33,3.96
1.21,J,VVS2,61.7,60,5431,6.82,6.85,4.22
1.02,H,VS2,60.2,62,5432,6.54,6.46,3.91
1.05,E,SI1,61.2,58,5433,6.57,6.53,4.01
1.15,H,SI1,62,58,5433,6.77,6.71,4.18
1.11,H,SI1,62.5,58,5433,6.64,6.61,4.14
1.11,H,SI1,61.1,60,5433,6.68,6.62,4.06
1.26,H,SI2,60.9,57,5434,7.03,6.96,4.26
1.07,F,SI1,62.5,59,5436,6.57,6.52,4.09
1.22,G,SI2,58.3,61,5436,7,6.92,4.06
1.33,H,SI2,61,59,5437,7.1,7.06,4.32
1.3,J,SI1,61.8,59,5438,6.99,6.95,4.31
0.9,E,VS1,59.4,59,5438,6.31,6.28,3.74
1.19,I,VS2,61.7,57,5439,6.84,6.77,4.2
1.11,H,SI1,58.8,59,5439,6.79,6.74,3.98
1.01,D,SI1,62.6,58,5443,6.33,6.44,4
1,E,SI1,60.7,59,5445,6.38,6.41,3.88
1,E,SI1,62.6,60,5445,6.3,6.35,3.97
1,E,SI1,61.9,60,5445,6.37,6.46,3.97
1.31,J,SI1,59.4,60,5446,7.06,7.12,4.21
1.11,H,VS2,61.7,58,5450,6.64,6.69,4.11
1.07,G,SI1,61.6,58,5453,6.6,6.56,4.05
1.16,H,SI1,61.2,58,5454,6.76,6.81,4.15
1.02,H,VS2,62.4,58,5454,6.43,6.39,4
1.02,F,SI1,61,59,5455,6.58,6.47,3.98
1.16,I,VS1,60.4,59,5457,6.89,6.82,4.14
1.14,H,SI1,59.3,59,5458,6.8,6.76,4.02
1.18,G,SI1,62.1,59,5458,6.75,6.71,4.18
1.14,H,SI1,61.9,58,5458,6.71,6.67,4.14
1.5,G,SI2,61.7,55,5460,7.39,7.32,4.54
1.06,H,SI1,61,60,5461,6.59,6.56,4.01
1.21,H,VS2,60.8,62,5461,6.82,6.78,4.13
1.29,J,VS1,61.7,59,5463,6.93,6.97,4.29
1.19,I,SI1,61.3,59,5464,6.84,6.79,4.18
1.07,H,SI1,63,57,5465,6.55,6.44,4.09
1.22,I,SI1,59,61,5466,7.02,6.98,4.13
1.22,I,SI1,62.2,57,5466,6.87,6.79,4.25
1.22,I,SI1,62.1,59,5466,6.86,6.8,4.24
1.22,H,SI2,60.2,56,5466,6.96,6.93,4.18
1.05,H,VS2,62.7,59,5468,6.49,6.43,4.05
1.05,H,VS2,59,59,5468,6.71,6.68,3.95
1.02,H,VS1,62.1,59,5469,6.38,6.43,3.98
